,business_id,city,postal_code,stars,review_count,Type,hours,day_of_the_week
6629,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Friday
6630,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Monday
6631,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Saturday
6632,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-22:0,Sunday
6633,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Thursday
6634,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Tuesday
6635,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Wednesday
6636,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Friday
6637,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Monday
6638,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Saturday
6639,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-22:0,Sunday
6640,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Thursday
6641,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Tuesday
6642,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Wednesday
6643,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Friday
6644,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Monday
6645,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Saturday
6646,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-22:0,Sunday
6647,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Thursday
6648,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Tuesday
6649,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Wednesday
6650,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Friday
6651,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Monday
6652,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Saturday
6653,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-22:0,Sunday
6654,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Thursday
6655,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Tuesday
6656,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Wednesday
6657,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Friday
6658,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Monday
6659,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Saturday
6660,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-22:0,Sunday
6661,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Thursday
6662,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Tuesday
6663,psZB8nX22WvadV3iUShUBg,Goleta,93117,3,31,Fast Food,10:30-23:0,Wednesday
6664,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Friday
6665,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Monday
6666,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Saturday
6667,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Sunday
6668,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Thursday
6669,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Tuesday
6670,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Wednesday
6671,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Friday
6672,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Monday
6673,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Saturday
6674,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Sunday
6675,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Thursday
6676,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Tuesday
6677,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Wednesday
6678,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Friday
6679,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Monday
6680,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Saturday
6681,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Sunday
6682,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Thursday
6683,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Tuesday
6684,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Wednesday
6685,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Friday
6686,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Monday
6687,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Saturday
6688,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Sunday
6689,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Thursday
6690,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Tuesday
6691,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Wednesday
6692,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Friday
6693,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Monday
6694,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Saturday
6695,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Sunday
6696,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Thursday
6697,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Tuesday
6698,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Wednesday
6699,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Friday
6700,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Monday
6701,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Saturday
6702,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Sunday
6703,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Thursday
6704,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Tuesday
6705,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Wednesday
6706,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Friday
6707,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Monday
6708,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Saturday
6709,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Sunday
6710,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Thursday
6711,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Tuesday
6712,PsO9LleYQJlFc_r-DJxVzg,Santa Barbara,93103,3.5,30,Fast Food,8:0-0:0,Wednesday
6713,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Friday
6714,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Monday
6715,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Saturday
6716,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Sunday
6717,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Thursday
6718,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Tuesday
6719,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Wednesday
6720,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Friday
6721,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Monday
6722,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Saturday
6723,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Sunday
6724,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Thursday
6725,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Tuesday
6726,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Wednesday
6727,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Friday
6728,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Monday
6729,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Saturday
6730,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Sunday
6731,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Thursday
6732,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Tuesday
6733,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Wednesday
6734,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Friday
6735,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Monday
6736,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Saturday
6737,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Sunday
6738,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Thursday
6739,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Tuesday
6740,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Wednesday
6741,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Friday
6742,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Monday
6743,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Saturday
6744,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Sunday
6745,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Thursday
6746,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Tuesday
6747,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Wednesday
6748,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Friday
6749,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Monday
6750,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Saturday
6751,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Sunday
6752,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Thursday
6753,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Tuesday
6754,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Wednesday
6755,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Friday
6756,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Monday
6757,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Saturday
6758,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,12:0-0:0,Sunday
6759,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,16:0-0:0,Thursday
6760,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Tuesday
6761,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,93101,4,240,American,0:0-0:0,Wednesday
6762,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Friday
6763,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Monday
6764,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Saturday
6765,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Sunday
6766,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Thursday
6767,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Tuesday
6768,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Wednesday
6769,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Friday
6770,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Monday
6771,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Saturday
6772,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Sunday
6773,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Thursday
6774,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Tuesday
6775,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Wednesday
6776,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Friday
6777,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Monday
6778,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Saturday
6779,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Sunday
6780,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Thursday
6781,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Tuesday
6782,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Wednesday
6783,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Friday
6784,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Monday
6785,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Saturday
6786,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Sunday
6787,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Thursday
6788,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Tuesday
6789,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Wednesday
6790,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Friday
6791,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Monday
6792,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Saturday
6793,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Sunday
6794,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Thursday
6795,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Tuesday
6796,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Wednesday
6797,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Friday
6798,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Monday
6799,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Saturday
6800,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Sunday
6801,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Thursday
6802,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Tuesday
6803,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Wednesday
6804,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Friday
6805,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Monday
6806,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Saturday
6807,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Sunday
6808,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Thursday
6809,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Tuesday
6810,PNVbv2kyUIHeJTDPis2gRg,Goleta,93117,4,460,Mexican,11:0-21:0,Wednesday
6811,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Friday
6812,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Monday
6813,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Saturday
6814,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Sunday
6815,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Thursday
6816,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Tuesday
6817,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Wednesday
6818,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Friday
6819,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Monday
6820,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Saturday
6821,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Sunday
6822,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Thursday
6823,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Tuesday
6824,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Wednesday
6825,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Friday
6826,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Monday
6827,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Saturday
6828,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Sunday
6829,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Thursday
6830,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Tuesday
6831,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Wednesday
6832,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Friday
6833,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Monday
6834,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Saturday
6835,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Sunday
6836,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Thursday
6837,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Tuesday
6838,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Wednesday
6839,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Friday
6840,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Monday
6841,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Saturday
6842,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Sunday
6843,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Thursday
6844,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Tuesday
6845,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Wednesday
6846,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Friday
6847,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Monday
6848,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Saturday
6849,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Sunday
6850,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Thursday
6851,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Tuesday
6852,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Wednesday
6853,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Friday
6854,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Monday
6855,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Saturday
6856,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,0:0-0:0,Sunday
6857,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Thursday
6858,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Tuesday
6859,PnT9JSoMirpKzY6TnG1HhQ,Goleta,93117,4,94,Deli,10:30-15:0,Wednesday
6860,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Friday
6861,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Monday
6862,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Saturday
6863,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,0:0-0:0,Sunday
6864,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Thursday
6865,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Tuesday
6866,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Wednesday
6867,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Friday
6868,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Monday
6869,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Saturday
6870,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,0:0-0:0,Sunday
6871,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Thursday
6872,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Tuesday
6873,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Wednesday
6874,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Friday
6875,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Monday
6876,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,8:0-20:30,Saturday
6877,Pf_7rI6TnV8M_btOBBLg5w,Goleta,93117,4,56,Mexican,0:0-0:0,Sunday
